node_key,degree
CANONICAL_ENTITY:CHAIRMAN_THE_JOINT_CHIEFS_OF_STAFF,6
CANONICAL_ENTITY:CHIEF_OF_NAVAL_OPERATIONS_UNITED_STATES_NAVY,6
CANONICAL_ENTITY:CHIEF_OF_STAFF_UNITED_STATES_AIR_FORCE,6
CANONICAL_ENTITY:CHIEF_OF_STAFF_UNITED_STATES_ARMY,6
CANONICAL_ENTITY:AMERICAN_AMBASSADOR_HENDERSON,3
CANONICAL_ENTITY:AMERICAN_MINISTER_RANKIN,4
CANONICAL_ENTITY:CHIANG_KAI_SHEK,399
CANONICAL_ENTITY:IRANIAN_FOREIGN_MINISTER,19
CANONICAL_ENTITY:IRANIAN_MINISTER_OF_AGRICULTURE,3
CANONICAL_ENTITY:7TH_GUARDS_MECHANIZED_DIVISION,10
CANONICAL_ENTITY:DE_GASPERI,106
CANONICAL_ENTITY:MUNTASSER,49
EVENT_CLUSTER:1385,7
EVENT_CLUSTER:1386,14
CANONICAL_ENTITY:7_JUNE_ELECTIONS,1
CANONICAL_ENTITY:7_OPPOSITION_POLITICAL_PARTIES,6
CANONICAL_ENTITY:FRENCH_COMMISSARIAT_GENERAL,10
CANONICAL_ENTITY:KANTHOUL,7
CANONICAL_ENTITY:US_CHARGE_DAFFAIRES,5
CANONICAL_ENTITY:81_COMMUNIST_AGENTS,1
CANONICAL_ENTITY:HOME_MINISTER_CHANG,7
CANONICAL_ENTITY:8TH_AND_10TH_BOMBER_DIVISIONS,7
CANONICAL_ENTITY:IL_28,20
CANONICAL_ENTITY:SOVIET_PACIFIC_FLEET,11
CANONICAL_ENTITY:TSITSIHAR,4
CANONICAL_ENTITY:TU_2,4
CANONICAL_ENTITY:ADENAUER,1932
CANONICAL_ENTITY:CHILEAN_FOREIGN_MINISTER,6
CANONICAL_ENTITY:MIG_15,52
CANONICAL_ENTITY:NORTH_KOREANS,16
CANONICAL_ENTITY:SOVIET_AIR_UNIT_ESTABLISHED,1
EVENT_CLUSTER:452,40
EVENT_CLUSTER:490,72
EVENT_CLUSTER:698,12
CANONICAL_ENTITY:AATUF,27
CANONICAL_ENTITY:AFRICAN_LABOR_CONFERENCE,15
CANONICAL_ENTITY:ALGERIA,1033
CANONICAL_ENTITY:ALL_AFRICAN_PEOPLES_CONFERENCE,38
CANONICAL_ENTITY:BRUSSELS,92
CANONICAL_ENTITY:CONGO,617
CANONICAL_ENTITY:GHANA,290
CANONICAL_ENTITY:GUINEA,290
CANONICAL_ENTITY:ICFTUS_AFRICAN_REGIONAL_ORGANIZATION,3
CANONICAL_ENTITY:INTERNATIONAL_CONFEDERATION_OF_FREE_TRADE_UNIONS,30
CANONICAL_ENTITY:KAMINA,26
CANONICAL_ENTITY:KAMITATU,19
CANONICAL_ENTITY:LEOPOLDVILLE,219
CANONICAL_ENTITY:MAHJOUB_BEN_SEDDIK,9
CANONICAL_ENTITY:MALI,96
CANONICAL_ENTITY:NKRUMAH,151
CANONICAL_ENTITY:UAR,981
EVENT_CLUSTER:5942,23
EVENT_CLUSTER:5945,14
CANONICAL_ENTITY:ABADAN,119
CANONICAL_ENTITY:ADEN,92
CANONICAL_ENTITY:ALA,92
CANONICAL_ENTITY:AMERICAN_AMBASSADOR,626
CANONICAL_ENTITY:AZERBAIJAN,40
CANONICAL_ENTITY:BAHREIN,59
CANONICAL_ENTITY:BALUBA,65
CANONICAL_ENTITY:BANGKOK,133
CANONICAL_ENTITY:BAO_DAI,369
CANONICAL_ENTITY:BASRA,30
CANONICAL_ENTITY:BEIRUT,69
CANONICAL_ENTITY:BRITISH,494
CANONICAL_ENTITY:BRITISH_SUBJECTS,6
CANONICAL_ENTITY:BURMESE_COMMUNISTS,60
CANONICAL_ENTITY:DALAI_LAMA,200
CANONICAL_ENTITY:EGYPTIAN_GOVERNMENT,215
CANONICAL_ENTITY:FOREIGN_SECRETARY_MORRISON,31
CANONICAL_ENTITY:FRENCH,292
CANONICAL_ENTITY:FRENCH_UNION,85
CANONICAL_ENTITY:GAMBIA,3
CANONICAL_ENTITY:GENERAL_DE_LATTRE,121
CANONICAL_ENTITY:GROMYKO,351
CANONICAL_ENTITY:HEKMAT,33
CANONICAL_ENTITY:INDIAN_AND_PAKISTANI_EMPLOYEES,6
CANONICAL_ENTITY:INDOCHINA,174
CANONICAL_ENTITY:IRANIAN_ARMY,68
CANONICAL_ENTITY:IRANIAN_GOVERNMENT,189
CANONICAL_ENTITY:IRANIAN_MILITARY_GOVERNOR,4
CANONICAL_ENTITY:KARUN,4
CANONICAL_ENTITY:KATANGA,180
CANONICAL_ENTITY:KHORRAMSHAHR,13
CANONICAL_ENTITY:KING_IDRISS,113
CANONICAL_ENTITY:KING_OF_GREECE,13
CANONICAL_ENTITY:KING_SAVANG,174
CANONICAL_ENTITY:KUWAIT,139
CANONICAL_ENTITY:MAKKI,18
CANONICAL_ENTITY:MINISTER_OF_ASSOCIATED_STATES_LETOURNEAU,14
CANONICAL_ENTITY:MINISTER_OF_NATIONAL_DEFENSE,4
CANONICAL_ENTITY:MOROCCAN_KING,15
CANONICAL_ENTITY:MOSSADEQ,479
CANONICAL_ENTITY:MUHAMMAD_SAQIZLI,6
CANONICAL_ENTITY:NATIONAL_FRONT,145
CANONICAL_ENTITY:NATIONAL_PARTY,135
CANONICAL_ENTITY:PAI_JEN,4
CANONICAL_ENTITY:PERSIAN_GULF,8
CANONICAL_ENTITY:PHIBUN,132
CANONICAL_ENTITY:PRIME_MINISTER_PLASTIRAS,16
CANONICAL_ENTITY:QASIM,263
CANONICAL_ENTITY:SEKOU_TOUR,110
CANONICAL_ENTITY:SEYID_ZIA,3
CANONICAL_ENTITY:SHAH,400
CANONICAL_ENTITY:SHANGHAI,40
CANONICAL_ENTITY:SOVIET_DELEGATION,43
CANONICAL_ENTITY:SUKIMAN,12
CANONICAL_ENTITY:TEHRAN,143
CANONICAL_ENTITY:TORKILD_RIEBER,7
CANONICAL_ENTITY:TSARAPKIN,32
CANONICAL_ENTITY:UK,209
CANONICAL_ENTITY:UK_COUNSELOR_MIDDLETON,4
CANONICAL_ENTITY:UK_CRUISER_MAURITIUS,4
CANONICAL_ENTITY:UK_EMBASSY,3
CANONICAL_ENTITY:US_CONSUL,13
CANONICAL_ENTITY:US_LEGATION_IN_SAIGON,9
EVENT_CLUSTER:138,16
EVENT_CLUSTER:144,10
EVENT_CLUSTER:145,10
EVENT_CLUSTER:1662,7
EVENT_CLUSTER:197,11
EVENT_CLUSTER:4338,25
EVENT_CLUSTER:4341,16
EVENT_CLUSTER:4342,16
EVENT_CLUSTER:4426,11
EVENT_CLUSTER:4432,46
EVENT_CLUSTER:4788,9
EVENT_CLUSTER:4789,9
EVENT_CLUSTER:525,12
EVENT_CLUSTER:5597,16
EVENT_CLUSTER:5598,16
EVENT_CLUSTER:5599,16
EVENT_CLUSTER:5600,16
EVENT_CLUSTER:5602,7
EVENT_CLUSTER:5603,7
EVENT_CLUSTER:57,10
EVENT_CLUSTER:60,11
CANONICAL_ENTITY:ABADAN_REFINERY,67
CANONICAL_ENTITY:ANGLO_IRAQI_DEFENSE_TREATY,4
CANONICAL_ENTITY:BARZANI_TRIBESMEN,6
CANONICAL_ENTITY:BONN_GOVERNMENT,114
CANONICAL_ENTITY:BRIGADIER_JANABI,15
CANONICAL_ENTITY:BRITISH_AIR_FORCE,5
CANONICAL_ENTITY:BULGARIA,293
CANONICAL_ENTITY:CAIRO_REGIME,2
CANONICAL_ENTITY:CHARLES_MALIK,48
CANONICAL_ENTITY:COMPAGNIE_FRANCAISE_DES_PETROLES,11
CANONICAL_ENTITY:ECA_MISSION,35
CANONICAL_ENTITY:FEDAYAN_ISLAM,20
CANONICAL_ENTITY:FRANKFURT_AM_ODER,5
CANONICAL_ENTITY:GDYNIA,11
CANONICAL_ENTITY:GERMAN_MILITARY_ADVISERS,6
CANONICAL_ENTITY:ICELAND,159
CANONICAL_ENTITY:IGRALISHTE,3
CANONICAL_ENTITY:IRANIAN_COMMUNISTS,24
CANONICAL_ENTITY:IRAQI_MILITARY_FORCES,12
CANONICAL_ENTITY:IRAQI_PRIME_MINISTER,25
CANONICAL_ENTITY:KHOR_MUSA,3
CANONICAL_ENTITY:KIEL_CANAL,6
CANONICAL_ENTITY:LONDON,141
CANONICAL_ENTITY:MANCHURIA,44
CANONICAL_ENTITY:MULLA_MUSTAPHA,4
CANONICAL_ENTITY:NAGYKANIZSA,3
CANONICAL_ENTITY:PAKISTAN,846
CANONICAL_ENTITY:PARIS,153
CANONICAL_ENTITY:PRAGUE,76
CANONICAL_ENTITY:QASIM_GOVERNMENT,11
CANONICAL_ENTITY:ROYAL_DUTCH_SHELL,9
CANONICAL_ENTITY:SAVVAS_PAPAPOLITIS,3
CANONICAL_ENTITY:SHAIBA_AIRBASE,3
CANONICAL_ENTITY:SUDAN,318
CANONICAL_ENTITY:US_EMBASSY_IN_TEHRAN,39
EVENT_CLUSTER:1649,23
EVENT_CLUSTER:370,10
EVENT_CLUSTER:371,9
EVENT_CLUSTER:4278,16
EVENT_CLUSTER:510,9
EVENT_CLUSTER:511,9
EVENT_CLUSTER:512,9
CANONICAL_ENTITY:ABAKO_PARTY,161
CANONICAL_ENTITY:AFGHAN_OFFICIALS,5
CANONICAL_ENTITY:AMBASSADOR_DOWLING,74
CANONICAL_ENTITY:AMERICAN_EMBASSY_IN_BRUSSELS,10
CANONICAL_ENTITY:AMERICAN_EMBASSY_IN_RIO_DE_JANEIRO,32
CANONICAL_ENTITY:ANICET_KASHAMURA,83
CANONICAL_ENTITY:ANTI_FASCIST_PEOPLES_FREEDOM_LEAGUE,85
CANONICAL_ENTITY:AUGUSTO_FREDERICO_SCHMIDT,4
CANONICAL_ENTITY:AYUB,298
CANONICAL_ENTITY:BAKWANGA,5
CANONICAL_ENTITY:BA_SWE,192
CANONICAL_ENTITY:BELGIAN_AUTHORITIES,11
CANONICAL_ENTITY:BELGIAN_CONGO,145
CANONICAL_ENTITY:BELGIAN_GOVERNMENT,129
CANONICAL_ENTITY:BELGIAN_MILITARY,23
CANONICAL_ENTITY:BELGIUM,671
CANONICAL_ENTITY:BIZERTE,80
CANONICAL_ENTITY:BRAZIL,608
CANONICAL_ENTITY:CASTRO_REGIME,193
CANONICAL_ENTITY:CENTO,74
CANONICAL_ENTITY:CHANG_MYON,294
CANONICAL_ENTITY:COLONEL_SOURITH,15
CANONICAL_ENTITY:COMMITTEE_FOR_DEFENSE_OF_NATIONAL_INTERESTS_CDNI,109
CANONICAL_ENTITY:CONAKAT,21
CANONICAL_ENTITY:CONGO_GOVERNMENT,15
CANONICAL_ENTITY:CUBAN_COMMUNIST_PARTY,53
CANONICAL_ENTITY:CUBAN_EMBASSY,30
CANONICAL_ENTITY:DAUD,165
CANONICAL_ENTITY:DEMOCRATIC_PARTY,207
CANONICAL_ENTITY:DE_SCHRIJVER,14
CANONICAL_ENTITY:ELISABETHVILLE,57
CANONICAL_ENTITY:EQBAL,71
CANONICAL_ENTITY:EQUATOR_PROVINCE,2
CANONICAL_ENTITY:EUPHRATES_RIVER,3
CANONICAL_ENTITY:EYSKENS,31
CANONICAL_ENTITY:FORCE_PUBLIQUE,39
CANONICAL_ENTITY:FOREIGN_MINISTER_LAFER,2
CANONICAL_ENTITY:GENERAL_GURSEL,63
CANONICAL_ENTITY:GENERAL_OUANE,125
CANONICAL_ENTITY:GOVERNOR_KAMITATSU,4
CANONICAL_ENTITY:HAMMARSKJOLD,649
CANONICAL_ENTITY:HOUPHOUET_BOIGNY,26
CANONICAL_ENTITY:ILEO,55
CANONICAL_ENTITY:INTERNATIONAL_BANK_FOR_RECONSTRUCTION_AND_DEVELOPMENT,69
CANONICAL_ENTITY:IVORY_COAST,35
CANONICAL_ENTITY:KABUL,83
CANONICAL_ENTITY:KALONJI,51
CANONICAL_ENTITY:KANDAHAR,9
CANONICAL_ENTITY:KASAI_PROVINCE,26
CANONICAL_ENTITY:KASAVUBU,245
CANONICAL_ENTITY:KHAMPHAN_PANYA,26
CANONICAL_ENTITY:KING_BAUDOUIN,23
CANONICAL_ENTITY:KISHI_GOVERNMENT,64
CANONICAL_ENTITY:KONG_LE_GROUP,8
CANONICAL_ENTITY:LEOPOLD_SENGHOR,28
CANONICAL_ENTITY:LIBERAL_DEMOCRATIC_PARTY,152
CANONICAL_ENTITY:LIBERIA,68
CANONICAL_ENTITY:LULUABURG,2
CANONICAL_ENTITY:LUMUMBA,350
CANONICAL_ENTITY:LUMUMBA_GOVERNMENT,6
CANONICAL_ENTITY:LUMUMBA_REGIME,7
CANONICAL_ENTITY:MACMILLAN,91
CANONICAL_ENTITY:MARDOM,3
CANONICAL_ENTITY:MILITARY_ACADEMY,2
CANONICAL_ENTITY:MOBUTU,255
CANONICAL_ENTITY:MODIBO_KEITA,66
CANONICAL_ENTITY:NAIM,65
CANONICAL_ENTITY:NE_WIN,134
CANONICAL_ENTITY:PAKISTANIS,7
CANONICAL_ENTITY:PATRICE_LUMUMBA,57
CANONICAL_ENTITY:PHOUI_GOVERNMENT,25
CANONICAL_ENTITY:PRIME_MINISTER_KISHI,58
CANONICAL_ENTITY:REPUBLIC_OF_THE_CONGO,125
CANONICAL_ENTITY:REVOLUTIONARY_COMMITTEE,10
CANONICAL_ENTITY:RUANDA_URUNDI,26
CANONICAL_ENTITY:SAVANNAKHET,49
CANONICAL_ENTITY:SENEGAL,48
CANONICAL_ENTITY:SOUVANNA_PHOUMA,594
CANONICAL_ENTITY:THANAT_KHOMAN,18
CANONICAL_ENTITY:TIAO_SOMSANITH,22
CANONICAL_ENTITY:TSHOMB,307
CANONICAL_ENTITY:TUNISIA,319
CANONICAL_ENTITY:UN_COMMAND,88
CANONICAL_ENTITY:UN_SECRETARY_GENERAL_HAMMARSKJOLD,33
CANONICAL_ENTITY:UN_SECURITY_COUNCIL,176
CANONICAL_ENTITY:U_NU,149
CANONICAL_ENTITY:VIENTIANE,268
EVENT_CLUSTER:1800,63
EVENT_CLUSTER:290,38
EVENT_CLUSTER:3376,107
EVENT_CLUSTER:3826,74
EVENT_CLUSTER:3857,44
EVENT_CLUSTER:4777,18
EVENT_CLUSTER:4778,28
EVENT_CLUSTER:4779,10
EVENT_CLUSTER:4792,11
EVENT_CLUSTER:4793,8
EVENT_CLUSTER:4794,7
EVENT_CLUSTER:4849,11
EVENT_CLUSTER:5062,7
EVENT_CLUSTER:5080,32
EVENT_CLUSTER:5148,10
EVENT_CLUSTER:5149,10
EVENT_CLUSTER:5154,10
EVENT_CLUSTER:5158,10
EVENT_CLUSTER:5167,11
EVENT_CLUSTER:5168,11
EVENT_CLUSTER:5169,16
EVENT_CLUSTER:5201,25
EVENT_CLUSTER:5206,13
EVENT_CLUSTER:5278,24
CANONICAL_ENTITY:ABAKUMOV,27
CANONICAL_ENTITY:AMERICAN_JOINT_DISTRIBUTION_COMMITTEE,16
CANONICAL_ENTITY:AMERICAN_MINISTER_IN_TAIPEI,4
CANONICAL_ENTITY:A_A_ZHDANOV,4
CANONICAL_ENTITY:A_S_SHCHERBAKOV,4
CANONICAL_ENTITY:CHINESE_COMMUNIST_8TH_AIR_DIVISION,9
CANONICAL_ENTITY:FORMOSA,173
CANONICAL_ENTITY:JAPANESE_DIET,33
CANONICAL_ENTITY:LIBERAL_PARTY,258
CANONICAL_ENTITY:L_P_BERIYA,6
CANONICAL_ENTITY:MOLOTOV,229
CANONICAL_ENTITY:MURPHY,77
CANONICAL_ENTITY:NATIONALIST_GOVERNMENT,17
CANONICAL_ENTITY:PROGRESSIVE_PARTY,59
CANONICAL_ENTITY:YOSHIDA,148
EVENT_CLUSTER:1115,11
CANONICAL_ENTITY:ABBAS_ARAM,16
CANONICAL_ENTITY:ABDOH,17
CANONICAL_ENTITY:GENERAL_PAEK_SON_YOP,23
CANONICAL_ENTITY:SONG_YO_CHAN,24
EVENT_CLUSTER:4468,12
CANONICAL_ENTITY:ABBAS_PARKHIDEH,13
CANONICAL_ENTITY:NATIONAL_IRANIAN_OIL_COMPANY,55
CANONICAL_ENTITY:TRIPOLI,60
EVENT_CLUSTER:1343,27
CANONICAL_ENTITY:ABBA_EBAN,13
CANONICAL_ENTITY:DAP_CHHUON,56
CANONICAL_ENTITY:GENERAL_BAKHTIAR,104
EVENT_CLUSTER:4525,27
EVENT_CLUSTER:4526,14
EVENT_CLUSTER:4527,14
CANONICAL_ENTITY:ABBES,1
CANONICAL_ENTITY:BETANCOURT,230
CANONICAL_ENTITY:ABBOUD,128
CANONICAL_ENTITY:AFRO_ASIAN_ECONOMIC_CONFERENCE,28
CANONICAL_ENTITY:ALGERIAN_NATIONAL_LIBERATION_FRONT,204
CANONICAL_ENTITY:AMBASSADOR_HARE,87
CANONICAL_ENTITY:AMBASSADOR_YOST,96
CANONICAL_ENTITY:ANAYA,8
CANONICAL_ENTITY:ANSAR,19
CANONICAL_ENTITY:ANSAR_RELIGIOUS_SECT,33
CANONICAL_ENTITY:AZHARI,40
CANONICAL_ENTITY:BAATH_PARTY,125
CANONICAL_ENTITY:BANDARANAIKE,228
CANONICAL_ENTITY:BEN_BELLA,44
CANONICAL_ENTITY:BOURGUIBA,435
CANONICAL_ENTITY:BRIGADIER_HASAN_BESHIR_NASIR,15
CANONICAL_ENTITY:BRIGADIER_SHANNAN,20
CANONICAL_ENTITY:BRITISH_CAMEROONS,24
CANONICAL_ENTITY:CAMEROUN,108
CANONICAL_ENTITY:CEYLON,504
CANONICAL_ENTITY:COLONEL_SALIH_SHARA,9
CANONICAL_ENTITY:CONSTITUENT_ASSEMBLY,6
CANONICAL_ENTITY:DJUANDA,152
CANONICAL_ENTITY:DUVALIER,69
CANONICAL_ENTITY:EOKA,97
CANONICAL_ENTITY:FERHAT_ABBAS,68
CANONICAL_ENTITY:GUIDED_MISSILE_AND_ASTRONAUTICS_INTELLIGENCE_COMMITTEE,4
CANONICAL_ENTITY:GUNAWARDENA,20
CANONICAL_ENTITY:HASAN_BASHIR_NASIR,33
CANONICAL_ENTITY:IBRAHIM_GOVERNMENT,22
CANONICAL_ENTITY:INDONESIA,950
CANONICAL_ENTITY:IRAQI_COMMUNIST_PARTY,77
CANONICAL_ENTITY:ISFAHAN,5
CANONICAL_ENTITY:KHALIL,26
CANONICAL_ENTITY:KHARTOUM,47
CANONICAL_ENTITY:KING_HUSAYN,283
CANONICAL_ENTITY:KING_MOHAMED_V,148
CANONICAL_ENTITY:KISHI,238
CANONICAL_ENTITY:LLOYD,79
CANONICAL_ENTITY:MAJOR_GENERAL_HASAN_BASHIR_NASR,5
CANONICAL_ENTITY:MINISTER_OF_COMMUNICATIONS_GEORGHIADES,10
CANONICAL_ENTITY:MINISTER_OF_LABOR_GEORKADJIS,5
CANONICAL_ENTITY:NAHDLATUL_ULAMA,94
CANONICAL_ENTITY:NASIR,466
CANONICAL_ENTITY:NATIONAL_UNIONIST_PARTY,55
CANONICAL_ENTITY:NIGERIA,49
CANONICAL_ENTITY:PEOPLES_DEMOCRATIC_PARTY,19
CANONICAL_ENTITY:PORT_SUDAN_JAIL,2
CANONICAL_ENTITY:QAYSUNI,9
CANONICAL_ENTITY:QUEEN_KOSSAMAK,6
CANONICAL_ENTITY:RODOLFO_LARCHER,8
CANONICAL_ENTITY:SAM_SARY,19
CANONICAL_ENTITY:SHARIF_NASIR,9
CANONICAL_ENTITY:SIDDIQ_AL_MAHDI,35
CANONICAL_ENTITY:SOCIAL_DEMOCRATIC_PARTY,180
CANONICAL_ENTITY:SOUTH_VIETNAM,314
CANONICAL_ENTITY:SUDANESE_ARMY,15
CANONICAL_ENTITY:SUDANESE_COMMUNIST_PARTY,12
CANONICAL_ENTITY:SUDANESE_GOVERNMENT,37
CANONICAL_ENTITY:SUDANESE_MILITARY_COUNCIL,2
CANONICAL_ENTITY:SUPREME_COUNCIL,7
CANONICAL_ENTITY:SUPREME_MILITARY_COUNCIL,13
CANONICAL_ENTITY:THOREZ,12
CANONICAL_ENTITY:TORANZO_MONTERO,32
CANONICAL_ENTITY:ULBRICHT,117
CANONICAL_ENTITY:UNITED_STATES_INTELLIGENCE_BOARD,53
EVENT_CLUSTER:3475,19
EVENT_CLUSTER:3744,62
EVENT_CLUSTER:3938,39
EVENT_CLUSTER:4212,19
EVENT_CLUSTER:4308,24
EVENT_CLUSTER:4322,18
EVENT_CLUSTER:4324,19
EVENT_CLUSTER:4513,10
EVENT_CLUSTER:4514,10
EVENT_CLUSTER:4598,10
EVENT_CLUSTER:5030,35
EVENT_CLUSTER:5033,12
EVENT_CLUSTER:5034,12
EVENT_CLUSTER:5555,8
EVENT_CLUSTER:5556,6
EVENT_CLUSTER:5919,7
CANONICAL_ENTITY:ABBOUD_GOVERNMENT,30
CANONICAL_ENTITY:BRIGADIERS_SHANNAN_AND_ABDULLAH,10
CANONICAL_ENTITY:BRIGADIER_ERWA,7
CANONICAL_ENTITY:EASTERN_COMMAND,4
CANONICAL_ENTITY:GEZIRA,2
CANONICAL_ENTITY:JORDANIAN_MILITARY_ATTACH,4
CANONICAL_ENTITY:KHASHM_EL_GIRBA,2
CANONICAL_ENTITY:MAJALLI_CABINET,4
CANONICAL_ENTITY:OPPOSITION_GROUP,15
CANONICAL_ENTITY:SUDAN_RAILWAY_WORKERS_UNION_SRWU,4
CANONICAL_ENTITY:WADI_EL_KHOWI,2
CANONICAL_ENTITY:WADI_HALFA,6
EVENT_CLUSTER:4328,10
CANONICAL_ENTITY:ABBOUD_MILITARY_GOVERNMENT,56
CANONICAL_ENTITY:AFRO_ASIAN_SOLIDARITY_COMMITTEE,20
CANONICAL_ENTITY:AMERICAN_AMBASSADOR_SMITH,15
CANONICAL_ENTITY:CAIRO_SECRETARIAT,3
CANONICAL_ENTITY:COMMONWEALTH_SECRETARY_DESAI,4
CANONICAL_ENTITY:CROWN_PRINCE_SAVANG,100
CANONICAL_ENTITY:CZECH_TRADE_MISSION,3
CANONICAL_ENTITY:FRONT_FOR_FRENCH_ALGERIA,28
CANONICAL_ENTITY:GENERAL_HAMID,4
CANONICAL_ENTITY:INDIAN_OFFICIAL,7
CANONICAL_ENTITY:ISRAELI_GOVERNMENT,75
CANONICAL_ENTITY:JORDANIAN_ARMY,29
CANONICAL_ENTITY:KHARTOUM_UNIVERSITY,3
CANONICAL_ENTITY:KONG_LES_SECOND_PARATROOP_BATTALION,10
CANONICAL_ENTITY:LAOTIAN_GOVERNMENT,219
CANONICAL_ENTITY:LAOTIAN_MINISTRY_OF_DEFENSE,13
CANONICAL_ENTITY:MUONG_KLASSY,3
CANONICAL_ENTITY:NEW_DELHI,176
CANONICAL_ENTITY:PHOUI_REGIME,4
CANONICAL_ENTITY:SINO_INDIAN_BORDER,3
CANONICAL_ENTITY:SUDANESE,5
CANONICAL_ENTITY:UN,401
CANONICAL_ENTITY:WAR_SECRETARY_ANAYA,6
EVENT_CLUSTER:2195,73
EVENT_CLUSTER:4596,9
EVENT_CLUSTER:4597,10
EVENT_CLUSTER:4846,22
CANONICAL_ENTITY:ABBOUD_MILITARY_REGIME,52
CANONICAL_ENTITY:CZECH_AMBASSADOR,15
CANONICAL_ENTITY:DAYAL,108
CANONICAL_ENTITY:GIZENGA_REGIME,52
CANONICAL_ENTITY:GORDONS_TREE_GARRISON,3
CANONICAL_ENTITY:KUNMING_MILITARY_REGION,4
CANONICAL_ENTITY:MANUEL_URRUTIA,13
CANONICAL_ENTITY:NORTH_VIETNAMESE_TRANSPORT,3
CANONICAL_ENTITY:PRESIDENT_NASIR,77
CANONICAL_ENTITY:SOUTH_VIETNAMESE_FORCES,3
CANONICAL_ENTITY:SOVIET_TRANSPORTS,5
CANONICAL_ENTITY:STANLEYVILLE,122
CANONICAL_ENTITY:SUDANESE_POLITICAL_AND_RELIGIOUS_GROUPS,4
CANONICAL_ENTITY:UAR_AMBASSADOR,4
CANONICAL_ENTITY:UMMA_PARTY,33
CANONICAL_ENTITY:US_IMPERIALISTS,4
EVENT_CLUSTER:3987,21
EVENT_CLUSTER:4462,8
EVENT_CLUSTER:5293,16
EVENT_CLUSTER:5610,12
EVENT_CLUSTER:5921,12
CANONICAL_ENTITY:ABBREVIATED_TREATY,1
CANONICAL_ENTITY:ABDALLAH_AL_RIMAWI,20
CANONICAL_ENTITY:FEDERAL_PARTY,9
CANONICAL_ENTITY:LANKA_SAMA_SAMAJ_PARTY_LSSP,24
CANONICAL_ENTITY:MAHAJANA_EKSATH_PERAMUNA,3
CANONICAL_ENTITY:MENDERES,187
CANONICAL_ENTITY:MICHEL_AFLAQ,18
CANONICAL_ENTITY:SRI_LANKA_FREEDOM_PARTY,43
CANONICAL_ENTITY:UNITED_NATIONAL_PARTY,37
EVENT_CLUSTER:5008,11
EVENT_CLUSTER:671,70
CANONICAL_ENTITY:ABDALLAH_AL_YAFI,13
CANONICAL_ENTITY:AMIR,85
CANONICAL_ENTITY:ARABIAN_AMERICAN_OIL_COMPANY,99
CANONICAL_ENTITY:GENERAL_SHIHAB,148
CANONICAL_ENTITY:GHALIB,4
CANONICAL_ENTITY:KAMAL_JUMBLATT,48
CANONICAL_ENTITY:NADHIM_MAJDALANI,4
CANONICAL_ENTITY:NATIONAL_SOCIALIST_PARTY,13
CANONICAL_ENTITY:PIERRE_JUMAYYIL,10
CANONICAL_ENTITY:SAIB_SALAM,28
EVENT_CLUSTER:5038,15
EVENT_CLUSTER:5039,15
CANONICAL_ENTITY:ABDALLAH_IBRAHIM,70
CANONICAL_ENTITY:ABDEL_BEN_DRISS,7
CANONICAL_ENTITY:ABDERRAHMAN_YOUSSEFI,4
CANONICAL_ENTITY:ALLAL_EL_FASSI,39
CANONICAL_ENTITY:AMBASSADOR_MORROW,3
CANONICAL_ENTITY:AMERICAN_AIR_FORCE,3
CANONICAL_ENTITY:AMERICAN_BASES,7
CANONICAL_ENTITY:AT_TAHRIR,7
CANONICAL_ENTITY:CASABLANCA,55
CANONICAL_ENTITY:CHIEF_SOVIET_DELEGATE_TSARAPKIN,5
CANONICAL_ENTITY:CONSTITUTIONAL_DEMOCRATIC_PARTY,4
CANONICAL_ENTITY:CROWN_PRINCE_MOULAY_HASSAN,85
CANONICAL_ENTITY:FLN,49
CANONICAL_ENTITY:GENERAL_BEN_HAMOU_KETTANI,16
CANONICAL_ENTITY:KENITRA,5
CANONICAL_ENTITY:MAPAI,29
CANONICAL_ENTITY:MEHDI_BEN_BARKA,9
CANONICAL_ENTITY:MOROCCAN_LABOR_UNION_UMT,6
CANONICAL_ENTITY:NATIONAL_UNION_OF_POPULAR_FORCES,19
CANONICAL_ENTITY:PRESIDENT_KUBITSCHEK,81
CANONICAL_ENTITY:RABAT,34
CANONICAL_ENTITY:RIO_DE_JANEIRO,15
CANONICAL_ENTITY:SHAH_OF_IRAN,222
CANONICAL_ENTITY:SOVIET_BLOC,370
CANONICAL_ENTITY:UNFP,10
EVENT_CLUSTER:1146,18
EVENT_CLUSTER:4649,13
EVENT_CLUSTER:4785,14
EVENT_CLUSTER:4786,18
EVENT_CLUSTER:4787,14
EVENT_CLUSTER:5066,10
EVENT_CLUSTER:5646,15
EVENT_CLUSTER:5647,10
EVENT_CLUSTER:5662,39
CANONICAL_ENTITY:ABDELKADER_CHANDERLI,18
CANONICAL_ENTITY:ALGERIAN_REBELS,453
CANONICAL_ENTITY:CONGRESS_PARTY,138
CANONICAL_ENTITY:KERALA_STATE,54
CANONICAL_ENTITY:MALIK,140
CANONICAL_ENTITY:MASMOUDI,14
CANONICAL_ENTITY:PAG,49
CANONICAL_ENTITY:SON_SANN,2
CANONICAL_ENTITY:SOVIET_COMMUNIST_PARTY,64
CANONICAL_ENTITY:ABDELKHALEK_TORRES,53
CANONICAL_ENTITY:BALAGUER,74
CANONICAL_ENTITY:BRITISH_AMBASSADOR_ADDIS,6
