community_id,community_key,narrative_id,narrative_key,community_label,community_size,community_top_labels,narrative_label,num_communities,narrative_summary
67,COMMUNITY:67,0,NARRATIVE:0,Iraqi Diplomatic and Military Activities,6,IRAQI EMBASSY [CZECHOSLOVAKIA / ISRAEL] | USSR [CZECHOSLOVAKIA / ISRAEL] | Arrival of Iraqi military supplies | Exchange of fire | Iraqi troop movement | Israeli plane retreat,Geopolitical Dynamics in the Middle East,73,This narrative explores the complex political and military relationships among key Middle Eastern nations.
68,COMMUNITY:68,0,NARRATIVE:0,Jordanian Border Incident Analysis,4,Incident on Jordanian Border | MOSHE SHARET | Military Cooperation Agreement | USSR [SHARET / BHILAI],Geopolitical Dynamics in the Middle East,73,This narrative explores the complex political and military relationships among key Middle Eastern nations.
69,COMMUNITY:69,0,NARRATIVE:0,Nabulsi Cabinet's Strategic Military Preparedness,4,NABULSI CABINET [SYRIA / ISRAEL] | Air raid drill | General alert instituted | Reported agreement for arms,Geopolitical Dynamics in the Middle East,73,This narrative explores the complex political and military relationships among key Middle Eastern nations.
70,COMMUNITY:70,0,NARRATIVE:0,Nabulsi Government and Regional Violence,4,NABULSI GOVERNMENT [RIYADH / ARABIA] | Increase in armed violence | Israel's submission of damages statement | Meeting of chiefs of state,Geopolitical Dynamics in the Middle East,73,This narrative explores the complex political and military relationships among key Middle Eastern nations.
71,COMMUNITY:71,0,NARRATIVE:0,Cold War Political Dynamics in Europe,7,UK CONSERVATIVE PARTY | SUKHUMI | Closure of Manchurian airfields | Movement of Kuomintang forces in Burma | Return of German scientists from the USSR | UK Conservative leaders press for action | YUGOSLAV COMMUNISM,Geopolitical Dynamics in the Middle East,73,This narrative explores the complex political and military relationships among key Middle Eastern nations.
72,COMMUNITY:72,0,NARRATIVE:0,Soviet Diplomatic Communications,3,USSR [KUNI / ZORIN] | Communication between Zorin and Kuni | Israeli Mobilization,Geopolitical Dynamics in the Middle East,73,This narrative explores the complex political and military relationships among key Middle Eastern nations.
73,COMMUNITY:73,1,NARRATIVE:1,Military Strategies in Phong Hong,29,Counterattack planning | PHONG HONG | NAMTHA PROVINCE | GIZENGA FORCES | Introduction of T-6 aircraft | Soviet military transports arrival | USSR [NAMTHA / LULUABOURG] | 12,Laos and Regional Political Dynamics,48,Exploring the complex political landscape and movements in Laos and their impact on regional dynamics.
74,COMMUNITY:74,1,NARRATIVE:1,Kong Le's Pathet Lao Movement,54,KONG LE PATHET LAO [B538] | KONG LE PATHET LAO FORCES [D797] | PHOU KHOUN | XIENG KHOUANG PROVINCE | Military setbacks in Laos | Capture of Tha Thom | PLAINE DES JARRES | VANG VIENG,Laos and Regional Political Dynamics,48,Exploring the complex political landscape and movements in Laos and their impact on regional dynamics.
75,COMMUNITY:75,1,NARRATIVE:1,Laotian Political Negotiations and Leadership,39,SAVANNAKHET | PAKSE | Negotiations in Laos | ARCHBISHOP | PRESIDENT [PRABANG / LUANG] | Phoumi's potential meeting with Sarit | Phoumi's potential relocation | Phoumi's statement on coalition government,Laos and Regional Political Dynamics,48,Exploring the complex political landscape and movements in Laos and their impact on regional dynamics.
76,COMMUNITY:76,1,NARRATIVE:1,Military Dynamics in Laos During the Cold War,40,GENERAL OUANE | General Ouane's arrival | 2ND PARATROOP BATTALION | SOVIET AMBASSADOR ABRAMOV | Support for Savannakhet rebels | Assassination of Inejiro Asanuma | Demonstrations in Japan | Press statement by Souvanna Phouma,Laos and Regional Political Dynamics,48,Exploring the complex political landscape and movements in Laos and their impact on regional dynamics.
77,COMMUNITY:77,1,NARRATIVE:1,Laos and Regional Peace Efforts,28,LAOS | 14-Nation Conference on Laos | Shooting down of C-47 | Namone peace talks | SOMSANITH REGIME | SVERDLOVSK | Recognition of North Vietnam and North Korea | Cease-fire Talks in Laos,Laos and Regional Political Dynamics,48,Exploring the complex political landscape and movements in Laos and their impact on regional dynamics.
78,COMMUNITY:78,1,NARRATIVE:1,Military and Political Dynamics in Phong Saly,29,PHONG SALY | NAM LIK RIVER | Military Movement | National Ceremony | Soviet Transport Flights | SAVANNAKHÉT | CPI consultations | CPI discussions with Chinese leaders,Laos and Regional Political Dynamics,48,Exploring the complex political landscape and movements in Laos and their impact on regional dynamics.
79,COMMUNITY:79,1,NARRATIVE:1,Cold War Dynamics in Sam Neua,41,SAM NEUA | FIRST PARACHUTE BATTALION | INDIAN CONTROL COMMISSION | POLISH DELEGATE | UN subcommittee flight to Sam Neua | Deployment of Laotian battalion | Khmer-Issarak campaign outline | Negotiations with USSR,Laos and Regional Political Dynamics,48,Exploring the complex political landscape and movements in Laos and their impact on regional dynamics.
80,COMMUNITY:80,1,NARRATIVE:1,Soviet Support for Laotian Revolutionary Movements,36,Soviet Airlift into Laos | REVOLUTIONARY COMMITTEE | Cleavage in Revolutionary Committee | Chinese Communist Radio Net Established | Statement Issued by Kong Le | ABBOUD REGIME | Coup consideration | SOVIET TRANSPORTS,Laos and Regional Political Dynamics,48,Exploring the complex political landscape and movements in Laos and their impact on regional dynamics.
81,COMMUNITY:81,1,NARRATIVE:1,Soviet Strategic Movements in Asia,20,ABRAMOV | Abramov's departure | USSR [ABRAMOV / PHNOM] | KOREAN MISSION IN TOKYO | Peace talks invitation | NU [CANTON / ABRAMOV] | Soviet tanker purchase program | ENI [LAO / ITALY],Laos and Regional Political Dynamics,48,Exploring the complex political landscape and movements in Laos and their impact on regional dynamics.
82,COMMUNITY:82,1,NARRATIVE:1,Conflict and Governance in Southeast Asia,35,PAK SANE | THA THOM | MUONG SAI | NAM BAC | PATET LAO | Ghanaian Troop Pressure | Government troop withdrawal | Loss of Nam Bac,Laos and Regional Political Dynamics,48,Exploring the complex political landscape and movements in Laos and their impact on regional dynamics.
83,COMMUNITY:83,1,NARRATIVE:1,Laotian Political Leadership Changes,43,LAOTIAN GOVERNMENT [SALY / NEUA] | Chairman Removal | COMMUNIST FORCES [PRAVDA / LAOTIAN] | RSFSR CONTROL COMMISSION | Agreement on coalition government | Consideration of Communist participation | SOCIAL DEMOCRATS [SOUPHANNOUVONG / SENO] | Press Conference,Laos and Regional Political Dynamics,48,Exploring the complex political landscape and movements in Laos and their impact on regional dynamics.
84,COMMUNITY:84,1,NARRATIVE:1,Phong Saly Province Military Engagements,37,PHONG SALY PROVINCE | GENERAL MCKEOWN | COLONEL KHAMOUANE | Chinese delegation visit | Colonel Khamouane's visit to Kunming | North Vietnamese troop entry | South Vietnamese troop withdrawal | TUNISIAN SOLDIERS,Laos and Regional Political Dynamics,48,Exploring the complex political landscape and movements in Laos and their impact on regional dynamics.
85,COMMUNITY:85,1,NARRATIVE:1,Boun Oum Government and Military Dynamics,49,BOUN OUM GOVERNMENT [VIETNAM / TEH] | Approval of Boun Oum Government | FRENCH MILITARY TRAINING MISSION | Meeting with UN Conciliation Commission | Threat to oust French military mission | Troop withdrawal notification | LAO ARMY [CONG / PRABANG] | STANLEYVILLE REGIME [CONG / PRABANG],Laos and Regional Political Dynamics,48,Exploring the complex political landscape and movements in Laos and their impact on regional dynamics.
86,COMMUNITY:86,1,NARRATIVE:1,Military Operations and Political Turmoil in Amkha,25,GENERAL AMKHA | Airlift operations | Attacks by Laotian Army | Execution of progovernment leaders | SECOND MILITARY REGION | ALGERIAN REFUGEES | LAOTIAN MINISTRY OF DEFENSE [AMKHA / SUMATRA] | Border clashes,Laos and Regional Political Dynamics,48,Exploring the complex political landscape and movements in Laos and their impact on regional dynamics.
87,COMMUNITY:87,1,NARRATIVE:1,Laos Diplomatic Engagements and Military Interests,48,BOUN OUM | AMBASSADOR BROWN | SENO MILITARY BASE | Meeting in Laos | 14-nation conference preference | Abduction of oil prospectors | Boun Oum's communication with Ambassador Brown | Consideration of ICC reactivation,Laos and Regional Political Dynamics,48,Exploring the complex political landscape and movements in Laos and their impact on regional dynamics.
88,COMMUNITY:88,1,NARRATIVE:1,International Oversight in Southeast Asia,43,INTERNATIONAL CONTROL COMMISSION [1DA4] | PHAM VAN DONG | Request for instructions | SISOUK NA CHAMPASSAK | USSR [SISOUK / SOUPHANNOUVONG] | CHEN [CANADA / DJAKARTA] | KING [NAMONE / PAO] | Hungarian government reorganization,Laos and Regional Political Dynamics,48,Exploring the complex political landscape and movements in Laos and their impact on regional dynamics.
89,COMMUNITY:89,1,NARRATIVE:1,Laos Diplomatic Engagements Overview,21,SOUVANNA PHOUMA | KHAMSOUK KEOLA | Joint communique signing | FRENCH CHARGÉ SOULIÉ | TIAO SISOUMANG | Message to Souvanna Phouma | Proposed talks | AMERICAN CONSUL GENERAL AT DAKAR,Laos and Regional Political Dynamics,48,Exploring the complex political landscape and movements in Laos and their impact on regional dynamics.
90,COMMUNITY:90,1,NARRATIVE:1,Laotian Political Dynamics in the 1960s,57,PATHÉT LAO | BONG SOUVANNOUVONG | Appointment of delegation | Guerrilla Attacks in South Vietnam | AMERICAN EMBASSY IN ASUNCION | LIBERAL PARTY [PARAGUAY / ASUNCION] | GENERAL CHERNIAKOWSKY | Souvanna's Visit to Luang Prabang,Laos and Regional Political Dynamics,48,Exploring the complex political landscape and movements in Laos and their impact on regional dynamics.
91,COMMUNITY:91,1,NARRATIVE:1,Laotian Political Movements and Governance,59,PHOUI | RALLY OF THE LAO PEOPLE | COMMITTEE FOR DEFENSE OF NATIONAL INTERESTS CDNI | COMMITTEE FOR DEFENSE OF NATIONAL INTERESTS | Background briefing by Phoui | Approval of Somsanith cabinet | Vote of Confidence | Election in Laos,Laos and Regional Political Dynamics,48,Exploring the complex political landscape and movements in Laos and their impact on regional dynamics.
92,COMMUNITY:92,1,NARRATIVE:1,Laotian Political Resistance Movements,34,NEO LAO HAK ZAT | NEO LAO HAK ZAT NLHZ | House arrest of Lumumba | SANTIPHAB PARTY | GENERAL KAYSON | ROYAL LAOTIAN ARMY | NLHZ protest against electoral ordinance | Attacks on American Personnel,Laos and Regional Political Dynamics,48,Exploring the complex political landscape and movements in Laos and their impact on regional dynamics.
93,COMMUNITY:93,1,NARRATIVE:1,Luang Prabang Military Dynamics,43,LUANG PRABANG | MAJOR BOUNTHENG | Government move to Luang Prabang | COL HOUMPANH | PAK CA DINH | FIRST MILITARY REGION | Skirmish on November 8 | Souvanna's Return to Vientiane,Laos and Regional Political Dynamics,48,Exploring the complex political landscape and movements in Laos and their impact on regional dynamics.
94,COMMUNITY:94,1,NARRATIVE:1,Pathet Lao and Geneva Conference Dynamics,34,PATHET LAO [AB93] | Geneva conference discussions | AMERICAN PERSONNEL | Agreement on Unification Terms | Pathet Lao agreement | NORTH VIETNAMESE COMMANDERS | UN SUBCOMMITTEE | BERN [SWITZERLAND / FIDEL],Laos and Regional Political Dynamics,48,Exploring the complex political landscape and movements in Laos and their impact on regional dynamics.
95,COMMUNITY:95,1,NARRATIVE:1,Laotian Military and Insurgent Forces,35,LAOTIAN ARMY [VIETNAM / TSHOMB] | MEO GUERRILLAS | NORTH VIETNAMESE TROOPS | Communist preparations for attacks | BAN PHA PHO | BELGIAN DEFENSE MINISTRY | DEMOCRATIC REPUBLIC OF VIETNAM | AMINI GOVERNMENT [KIEN / GIANG],Laos and Regional Political Dynamics,48,Exploring the complex political landscape and movements in Laos and their impact on regional dynamics.
96,COMMUNITY:96,1,NARRATIVE:1,Laotian Political Dynamics and Leadership,51,SOUVANNA | TIAO SOMSANITH | LAOTIAN NATIONAL ASSEMBLY [2929] | NGO DINH DIEM GOVERNMENT | HARRIMAN | SUDANESE ARMY [TIAO / HONDURAS] | USSR [TIAO / HONDURAS] | ANDREAS ZIARTIDES,Laos and Regional Political Dynamics,48,Exploring the complex political landscape and movements in Laos and their impact on regional dynamics.
97,COMMUNITY:97,1,NARRATIVE:1,Leadership Dynamics in Cambodian Governance,45,KONG LE | SOM SANITH GOVERNMENT | CAPTAIN SOUTHEP | Formation of New Government | Resignation acceptance | ARIF ABD AL RAZZAQ | KHALID JADAH | SADIQ ISMAIL HASAN,Laos and Regional Political Dynamics,48,Exploring the complex political landscape and movements in Laos and their impact on regional dynamics.
98,COMMUNITY:98,1,NARRATIVE:1,Thakhek and Luang Prabang Military Dynamics,34,THAKHEK | LUANG PRABANG PROVINCE | PA DONG | SOUTH VIETNAMESE ARMY [PHNOM / PENH] | VIETNAMESE COMMUNIST TROOPS | Capture of Na Mo | ICC recommendations preparation | Truce talks urged,Laos and Regional Political Dynamics,48,Exploring the complex political landscape and movements in Laos and their impact on regional dynamics.
99,COMMUNITY:99,1,NARRATIVE:1,Southeast Asia Diplomatic Engagements 1,57,CHEN YI | Interview with Chen Yi | Southeast Asia Treaty Organization | British proposals on Laos | GENEVA ACCORDS | Withdrawal of government forces | KONG LE PATHET LAO [VIETNAM / TSHOMB] | USSR [SEATO / TSHOMB],Laos and Regional Political Dynamics,48,Exploring the complex political landscape and movements in Laos and their impact on regional dynamics.
100,COMMUNITY:100,1,NARRATIVE:1,Hanoi Watch Committee Discussions,52,HANOI | Watch Committee meeting | XIENG KOUANG | INTERNATIONAL CONTROL COMMISSION FOR LAOS | NHAN VAN | HANOI UNIVERSITY | Military action in Southwest China | Proposed talks in Hanoi,Laos and Regional Political Dynamics,48,Exploring the complex political landscape and movements in Laos and their impact on regional dynamics.
101,COMMUNITY:101,1,NARRATIVE:1,European Economic Community Dynamics,32,EUROPEAN ECONOMIC COMMUNITY | MAJOR SIHO | COMMON MARKET [MACMILLAN / GAULLE] | BAN HIN HEUP | NAM THA | MOSCOW [SANE / HIN] | Menon's return from Geneva | Opening of consulates in Laos,Laos and Regional Political Dynamics,48,Exploring the complex political landscape and movements in Laos and their impact on regional dynamics.
102,COMMUNITY:102,1,NARRATIVE:1,Political Dynamics in Xieng Khouang,38,XIENG KHOUANG [VONGVICHIT / PONGSAVAN] | SOUVANNA GROUP | Souvanna Phouma's Visit | Return of Khamsouk and Sisoumang | BAN HOUEI SAI | KONG LE FORCES [HOUEI / PRABANG] | Departure for France | Establishment of military operational zones,Laos and Regional Political Dynamics,48,Exploring the complex political landscape and movements in Laos and their impact on regional dynamics.
103,COMMUNITY:103,1,NARRATIVE:1,Laotian Royal Leadership Dynamics,49,PRINCE PETSARATH | CROWN PRINCE SAVANG | DEPUTY PREMIER KATAY | SOBLSI | LT COL MACHMOUR | KING OF LAOS | EDGAR BONNET | NASR [MACHMOUR / SOUPHANNOUVONG],Laos and Regional Political Dynamics,48,Exploring the complex political landscape and movements in Laos and their impact on regional dynamics.
104,COMMUNITY:104,1,NARRATIVE:1,Political Negotiations and Scientific Collaboration,15,Constituent assembly election | Proposed exchange of scientists | BONG SOUVANNAVONG | INDEPENDENT PARTY [SOUVANNAVONG / SOUPHANNOUVONG] | TIBURCIO CARIAS | JAPAN SCIENCE COUNCIL | Request for special session | Consultation in Hanoi,Laos and Regional Political Dynamics,48,Exploring the complex political landscape and movements in Laos and their impact on regional dynamics.
105,COMMUNITY:105,1,NARRATIVE:1,Lao Political Movements and Unity Efforts,56,SOUPHANNOUVONG | NEO LAO HAK SAT [7BF7] | NEO LAO HAK SAT NLHS | Escape of Souphannouvong | COMMITTEE FOR NEUTRALITY AND NATIONAL UNITY | Formation of Committee for Neutrality and National Unity | Publication of New Petroleum Law | SYRIAN ARMY [SYRIA / SHISHAKLI],Laos and Regional Political Dynamics,48,Exploring the complex political landscape and movements in Laos and their impact on regional dynamics.
106,COMMUNITY:106,1,NARRATIVE:1,Phnom Penh and Pathet Lao Dynamics,43,PHNOM PENH | QUINIM PHOLSENA | PATHET LAO [PHOLSENA / QUINIM] [C0AC] | PRINCESS MOUN | COLONEL KHAMMOUANE | Agreement with Pathet Lao | Conversation in Zurich | USSR [LAO / THOMPSON],Laos and Regional Political Dynamics,48,Exploring the complex political landscape and movements in Laos and their impact on regional dynamics.
